,meme_id,plantilla,texto_no_tilde,text_1,text_2
18497,003,Ay Si,pecas lo mejor de ubate,None,None
18498,004,Bad Luck Brian,Lo escogen para hacerle preguntas para la certificacion no lleva tarjetita,None,None
18500,003,Ay Si,HUY yo no mas dije,None,None
18502,003,Ay Si,Ay si Ay si creiste que la tenias segura en choloma   Y TE LA PELASTE,None,None
18506,011,Problems,dijo que con ese final la hacia me metieron la rata,None,None
18513,006,Filosoraptor,si sabia que VENÍAN las vacas porque puso el fogon en la mitad?,None,None
18515,003,Ay Si,uy tiene una nerf levanten las manos,None,None
18516,003,Ay Si,pecas lo mejor de ubate normal,None,None
18520,004,Bad Luck Brian,actualiza su celular  a 4.3 sale la nueva actualizacion 4.5,None,None
18521,009,No me digas,verdad??? no me digas!!!,None,None
18523,008,Matias Prats,se confirmo que las muejeres pueden hacer 2 cosas al mismo tiempo,None,None
18526,007,Futurama Fry,NO ME VA A PASAR EL EXAMEN,None,None
18528,003,Ay Si,con las minas noo.. con las minas noo..... babosasoo!!,None,None
18533,003,Ay Si,"ay SÍ , AY SÍ PNL , RE PAPA.",None,None
18534,003,Ay Si,hay si hay si vanesa es una chica mal muyyy mala,None,None
18535,001,Ancient Aliens,por que no trajo su tarea solo ahi una explicacion aliens,None,None
18537,008,Matias Prats,en otras noticias les informamos haber vistoa  duy salir del conalep,None,None
18538,003,Ay Si,cuidado!!! vanesa es una chica mala muyy mala,None,None
18542,009,No me digas,¿me estoy quedando calvo? no me digass!!,None,None
18544,010,Prepare Yourself,¡¡¡PREPÁRENSE!!! el e.t.s de ÁLGEBRA se acerca,None,None
18547,003,Ay Si,"ay SÍ , AY SÍ YA LE COPIE LA IDEA A LA NERE",None,None
18551,003,Ay Si,"Ay si, Ay si Me creo que encontre primero la pagina de los memes",None,None
18556,004,Bad Luck Brian,Paga en lecheria baja hasta san rafael,None,None
18559,009,No me digas,A NO ME DIGAS ¡¡,None,None
18560,007,Futurama Fry,Te parto hermosa,None,None
18563,003,Ay Si,ai ai!  q istericas somos! xDD,None,None
18565,012,Willy Wonka,asi que ibas a llegar a la final ehh! que se siente que te hayan partido el orto en tu paila,None,None
18568,012,Willy Wonka,"asi que ibas a llegar a la final ehh! que se siente que te partan el ""c""ulo en tu cancha en la 1ra ronda?",None,None
18579,004,Bad Luck Brian,mañana tiene prueva de orina no estudio,None,None
18584,011,Problems,EMPECE A HABLAR SOBRE SEXO CUANDO CHAYO ENTRO SIN AVISAR,None,None
18585,004,Bad Luck Brian,atenea dime algo de casualidad no me amas..?,None,None
18586,004,Bad Luck Brian,salas siempre empieza los pleitos a mi me dicen fastidioso,None,None
18588,006,Filosoraptor,No se si soy muy bueno? o solo trabo...,None,None
18589,011,Problems,ME DIJO QUE NO PERO NO ENTENDI xd,None,None
18597,002,Annoying Gamer Kid,lE DAS SPAM EN FBZ. TE MANDA WHISP DICIENDOTE NOOB.,None,None
18599,001,Ancient Aliens,y le dije  a manuel asi de grande es mi huevo y se parese atu cara wuey,None,None
18608,008,Matias Prats,en otras noticias  ah cesar silva le partieron el ocico  por pendejo,None,None
18613,004,Bad Luck Brian,somos los q ma$ producimos,None,None
18616,006,Filosoraptor,si a los zombies no les gustan los jobros... zombienpendejos...?,None,None
18626,001,Ancient Aliens,MAGIA,None,None
18632,005,Disaster Girl,TU PUBLICACION LE QUEMO EL ESTADIO A LA U,None,None
18643,001,Ancient Aliens,"... de verdad, es culpa de los aliens",None,None
18650,011,Problems,los del 15 en puerta no me lo puedo creer,None,None
18654,004,Bad Luck Brian,hace memes para facebook no son graciosos,None,None
18659,006,Filosoraptor,por que una cabeza tan grande para un cerebro tan pequeño,None,None
18667,013,Yao Wonka,no mmes pou... DICEs que eres GRINGO Y QUE tU PRIMO ES EL CHICHARITO,None,None
18668,013,Yao Wonka,jaja no mmes pou... DICEs que eres GRINGO Y QUE tU PRIMO ES EL CHICHARITO,None,None
18671,013,Yao Wonka,Ay nommes pou... DICEs que eres GRINGO Y QUE tU PRIMO ES EL CHICHARITO,None,None
18677,004,Bad Luck Brian,se llama andrea la confunden con dearrea,None,None
18678,004,Bad Luck Brian,SU EX VA AL SUSHI CON SU NOVIO VA AL DEL WALDO,None,None
18682,007,Futurama Fry,mmmm... aviso,None,None
18684,008,Matias Prats,SEgun NOTArio Stelara es el mas eficiente,None,None
18685,012,Willy Wonka,feliz  VIERNES. no soy grey pero casi,None,None
18687,004,Bad Luck Brian,Se llama nacho la tiene pequeña,None,None
18689,004,Bad Luck Brian,tira por primera ves deja embarazada a la mina,None,None
18696,009,No me digas,Te doy un pin? o un gumet?,None,None
18702,001,Ancient Aliens,DAVID TE VA A DAR UNA ASI Dy Y LO.SABES,None,None
18705,001,Ancient Aliens,DAVID TE VA A DAR UNA ASI Y LO SABES,None,None
18708,002,Annoying Gamer Kid,QUe bueno Que reserve amanecida GLEM,None,None
18710,010,Prepare Yourself,correos is coming,None,None
18712,003,Ay Si,¿no ves ya el reloj? Yo no hice nada...,None,None
18718,012,Willy Wonka,Dime que se siente que sea viernes y andes limpio?,None,None
18719,005,Disaster Girl,flame maker... whith love ...,None,None
18721,010,Prepare Yourself,aduanas is coming,None,None
18722,008,Matias Prats,LARA hace de leader en lindy hop,None,None
18724,004,Bad Luck Brian,Fin de semana! a vivir al limite A liarla en el chamaeleo,None,None
18736,008,Matias Prats,en otras noticias barrancos volo en 1000 pedasos,None,None
18741,007,Futurama Fry,¿Adornos navideños... ... en estructuras?,None,None
18742,003,Ay Si,aY SI ME HAGO EL ENOJADO PARA NO HACER NADA Y SIEMPRE CAE ALGUNO QUE SE LA MAMA,None,None
18745,003,Ay Si,AY SI ME HAGO EL ENOJADO PA NO HACER NADA XQ SIEMPRE CAE ALGUNO Q ME LA MAMA AY SI,None,None
18749,005,Disaster Girl,Tenia fotos de mi madre Ya no las volvera a usar,None,None
18756,006,Filosoraptor,"sera que si le cortamos las  alas al pajaro , seguira aciedo co ?????",None,None
18759,006,Filosoraptor,"sera que si le cortamos las  alas al pajaro , seguira aciendo co ?????",None,None
18763,006,Filosoraptor,si le corto las alas al pajaro  talves serian las recos para mi !!!!!,None,None
18766,002,Annoying Gamer Kid,fue a comprarse un perro  y trajo un saco de pienso porque penso que doraemon haria realidad el perro del saco,None,None
18770,012,Willy Wonka,ASÍ QUE estudias Karate? que se siente que tu polola te pegue,None,None
18772,012,Willy Wonka,Asi que le dijieste teamo que se tiente que te haya dicho yo tmb jalea,None,None
18778,006,Filosoraptor,"Si vendo un poleron, una polera y un cactus me hago un aguinaldo?",None,None
18779,004,Bad Luck Brian,Invierten mas de 500 soles Jalan el curso,None,None
18797,004,Bad Luck Brian,PARTICIPA EN UN SIMULACRO MUERE,None,None
18798,002,Annoying Gamer Kid,soy el torres,None,None
18799,004,Bad Luck Brian,Se queda encerrado en su propia casa,None,None
18801,004,Bad Luck Brian,regresa a clases no toman el tema,None,None
18804,006,Filosoraptor,"Si vendo un poleron, un domino y un cactus me hago un aguinaldo?",None,None
18805,006,Filosoraptor,"Si vendo un poleron, una domino y un cactus me hago un aguinaldo?",None,None
18807,011,Problems,fulanito me invito a comer...no comi nada,None,None
18808,004,Bad Luck Brian,Se va de viaje escolar aparecen los canibales de camino hacia el terror,None,None
18811,012,Willy Wonka,asi q eres Rodriguez Cuentame q se siente ser de una familia tuanis?,None,None
18812,012,Willy Wonka,asi q eres Rodriguez Cuentame q se siente ser de una familia tan tuanis?,None,None
18813,007,Futurama Fry,"MmMMM..... NO,.. NO TE CREO NADITA",None,None
18814,006,Filosoraptor,como me llamo? creo que angel,None,None
18815,003,Ay Si,no queda comida fulanazo se la comio,None,None
18817,003,Ay Si,cuidado muchachos soy un explotador,None,None
18830,005,Disaster Girl,Vania que hiciste con los maldonado Soto,None,None
18846,005,Disaster Girl,esto le paso  a mi ultimo amigo hocicon...,None,None
18848,010,Prepare Yourself,Prepare yourself Tesis incoming,None,None
18853,008,Matias Prats,noticia de ultimo minuto violadores en esan,None,None
18857,011,Problems,YA NO PUEDO MÁS,None,None
18860,013,Yao Wonka,eres mas  estupido de lo que pensaba,None,None
18863,008,Matias Prats,Ultima hora! Konejo salio de 4°,None,None
18864,004,Bad Luck Brian,Le prometen la sexta pc ..y compran 5,None,None
18867,012,Willy Wonka,queeeeeee?  que los davila van hacer una fiesta juntos? nah! deja el vacilon,None,None
18872,011,Problems,edwin meza me dijo que ya no toma se acordo de ella mira donde esta,None,None
18878,004,Bad Luck Brian,compra por internet en el black friday muere por ser aplastado en la pagina de amazon,None,None
18886,003,Ay Si,Ay si ...... viernes negro,None,None
18899,010,Prepare Yourself,"sandwich de pavo, burrito de pavo, revoltillo con pavo amo el dia despues del pavo",None,None
18902,009,No me digas,jajajajja no entendi,None,None
18905,008,Matias Prats,MATIAS LO CONFIRMA ORERO ES UN MÁQUINA,None,None
18909,008,Matias Prats,MATIAS LO SABE: ORERO ES UN MÁQUINA,None,None
18927,004,Bad Luck Brian,jajajaja! no me suspendieron! les dije que tenia una mochila de problemas.,None,None
18928,009,No me digas,enserio? y no le pierdes???,None,None
18929,006,Filosoraptor,glamour???,None,None
18933,008,Matias Prats,ultima noticia el polako dijo que iva a tomar unos mates y no fue...,None,None
18938,004,Bad Luck Brian,LAS CHICAS CREEN QUE ES HERMOSO NO TIENE NOVIA,None,None
18940,012,Willy Wonka,asi que te sientes vieja avisame cuando cumplas 30 y estes sola,None,None
18942,004,Bad Luck Brian,hola soy catolica fui la segunda persona en comentar,None,None
18944,011,Problems,Yo no lo Sabia... Y pedia ayuda a david,None,None
18949,012,Willy Wonka,Dime que se sIente Creer qUe con likes estas trabajando,None,None
18954,013,Yao Wonka,gabriela  sabes que te quiero mucho,None,None
18957,004,Bad Luck Brian,CURSA X CICLO DE COMUNICACIONES NO SABE TILDAR,None,None
18962,004,Bad Luck Brian,CURSA X CICLO DE COMUNICACIONES NO SABE REDACTAR,None,None
18969,013,Yao Wonka,que se siente  saber que eres princeso ?,None,None
18972,001,Ancient Aliens,te reto a mantener  el mismo numero de likes y comentarios,None,None
18976,007,Futurama Fry,¿SE ME QUEDAN VIENDO POR GUAPO ?... O ES POR MI PS4!!,None,None
18980,008,Matias Prats,vamos a un flash informativo ahora regala la ropa,None,None
18982,001,Ancient Aliens,Solo hay una explicacion logica .... ATEOS,None,None
18987,003,Ay Si,no hay nada  que aser nacional es nacional,None,None
18993,011,Problems,M dijeron que con stop motion aprobabamos Bica.,None,None
19003,011,Problems,Me dijeron que deje al drag queen ¿Y ahora que le digo al jurado?,None,None
19006,001,Ancient Aliens,El Facu.cal La Mama Cabron,None,None
19007,011,Problems,REVISE LA CUENTA CORRIENTE Y SE HABIA IDO.... NO HABIA NADA.. SNIF,None,None
19009,012,Willy Wonka,asi que el lunes entraste de noche ?  que se siente ser volante toda la semana?,None,None
19019,005,Disaster Girl,mis papas me dejaron solo en casa y me aburri,None,None
19023,007,Futurama Fry,juan pablo  usara tanga jaja xd,None,None
19024,009,No me digas,Muy bien y que haces?,None,None
19039,006,Filosoraptor,si fue animado en japon y tiene guion extrangero es anime o un dibujo animado,None,None
19049,007,Futurama Fry,uhhh que cachito casi te la veo,None,None
19051,007,Futurama Fry,uhhh nahuel lecuna que cachito casi te la veo,None,None
19054,003,Ay Si,estrogay  lokas lokas,None,None
19056,009,No me digas,ENCERIO? ME DECIS.,None,None
19060,002,Annoying Gamer Kid,Holaaaaaa! :D,None,None
19062,001,Ancient Aliens,me chupas  un huevo,None,None
19063,009,No me digas,que estoy viendo,None,None
19074,004,Bad Luck Brian,hace trabajo contra el tabaco y en su cuarto tiene mas de 400 cajetillas,None,None
19076,003,Ay Si,ay si! ay si! viernes negro  que me voy a comprar? primero paga tus deudas!!!!,None,None
19079,011,Problems,fui a la playa...la boda era en 8 años ahora la boda es en 3,None,None
19080,002,Annoying Gamer Kid,yo jugando  al counter,None,None
19081,003,Ay Si,Huy Que Malote es (Stefano) cuidado chicos es un delicuente profecional,None,None
19088,001,Ancient Aliens,ese equipo llamado nacional es extraterreste!!,None,None
19095,003,Ay Si,"HAY SI, HAY SI YO EN LA PLAYA POSANDO LINDA PARA MI NOVIO, HAY SI!!",None,None
19100,001,Ancient Aliens,Y luego del implante de alien de vicky xipolitakis...,None,None
19101,004,Bad Luck Brian,Clasifica al torneo mundial de pokemon juega en emulador,None,None
19103,003,Ay Si,am pus..  yo nomas jejej irma,None,None
19107,012,Willy Wonka,"Asi q benji,kieres ganarle a brandy que se siente ver que te humillara",None,None
19111,012,Willy Wonka,"Asi que benji,kieres ganarle a brandy? que se siente ver que te humillara",None,None
19114,006,Filosoraptor,la verdad  no estoy haciendo nada!!!,None,None
19115,004,Bad Luck Brian,compra microfono mutean up,None,None
19119,012,Willy Wonka,asi que llego diciembre paso otro año y no fuiste al gimnasio,None,None
19125,006,Filosoraptor,yo me equivoco  o la abril es pendeja,None,None
19131,003,Ay Si,Ay si... no pienso dirigirte la palabra ni para decirte hola,None,None
19133,001,Ancient Aliens,iiiiiiiiiiiiin waaaaaaaveeeees!,None,None
19134,003,Ay Si,yo no fui,None,None
19136,004,Bad Luck Brian,organizan una fiesta de Cumpleaños a las 3 pm  Llega tarde y todos estan borrachos,None,None
19139,003,Ay Si,Ay si se cree capo por saber hacer memes.,None,None
19155,005,Disaster Girl,querian subir la matrucula ahora no hay facultad,None,None
19156,001,Ancient Aliens,. Chilenos,None,None
19163,008,Matias Prats,y en otras noticias: ya amanecio LEVÁNTENSE cerotes,None,None
19167,008,Matias Prats,ultima  hora : el  estadio del getafe  se llena  por un dia parece que murio goltv y canal  plus liga,None,None
19171,006,Filosoraptor,y si hacemos la previa  donde piedrita con doritos ?,None,None
19172,009,No me digas,el david parecia  enfermo,None,None
19173,008,Matias Prats,atencion farra en niquia remate en el apartamento de hoyos,None,None
19186,004,Bad Luck Brian,promedio 39.4 en ingles colorado a recuperativa,None,None
19188,012,Willy Wonka,ASI QUE YO DIGO BURRADAS) QUE SE SIENTE PENSAR QUE UN PARACAIDAS ES PARA LAS CAIDAS?,None,None
19192,009,No me digas,y pa cuando  la sede,None,None
19193,009,No me digas,y pa cuando  la sede de oriente,None,None
19203,003,Ay Si,¿un torpedo? donde querido profesor chistoso,None,None
19210,003,Ay Si,ayyy si¡¡ ediza se va a poner muy wapa¡¡,None,None
19214,001,Ancient Aliens,ay si ay si mi nombre es Jimena y mi apellido leal,None,None
19218,012,Willy Wonka,ESCAPES QUERÍA VENDER EL WEON...,None,None
19225,003,Ay Si,Ay si.. soy jennifer muñoz ahora me la paso solo en cuenta regresiva...!,None,None
19226,003,Ay Si,"AY SÍ, AY SÍ ORTOGRAFÍA",None,None
19229,012,Willy Wonka,"AsI QUE ME JODES CUANDO ME LA AMBICIO. dIME, ¿QUE SE CIENTE QUE TE HAGA COMO 10 PASES Y TE LOS BOTES SOLO?",None,None
19233,003,Ay Si,"¡AY SÍ, AY SÍ! VOY A ESTRENAR UNIFORME Y YA ME SIENTO HOMBRE",None,None
19235,008,Matias Prats,jhandy romantico lanza su nuevo tema yo te quiero asi,None,None
19239,001,Ancient Aliens,solo hay una explicacion para esto aliens!,None,None
19245,003,Ay Si,HAY SI HAY SI  LE DIGO BONITA PA' QUE ME DEL MG,None,None
19246,003,Ay Si,HAY SI HAY SI  LE DIGO BONITA PA' QUE ME DE MG,None,None
19248,011,Problems,QUISIERA TENERTE JUNTO A MI..... O ENCIMA NO IMPORTA,None,None
19249,003,Ay Si,HAY SI HAY SI  LE DIGO BONITA PA' QUE le pregunte,None,None
19251,003,Ay Si,HAY SI HAY SI  LE DIGO BONITA PA' QUE le pregunte en ask,None,None
19271,009,No me digas,No Me digas ashley,None,None
19275,011,Problems,me dijo que depositarian hoy me aparece en cero mi cuenta,None,None
19296,004,Bad Luck Brian,queria un trabajo creativo deal creator,None,None
19302,004,Bad Luck Brian,esta tomando antibioticos happy friday,None,None
19304,008,Matias Prats,un milagro en el nsc francisco fernandez aprobo matematica,None,None
19310,009,No me digas,hola bordi bella que te an echo  en el flequillooooooooooo,None,None
19312,001,Ancient Aliens,SOLO MADIIE!,None,None
19317,004,Bad Luck Brian,Odia ir al medico PERO ES ENFERMERA... WFT?,None,None
19319,012,Willy Wonka,yo se que lo arias  picaron,None,None
19327,009,No me digas,para mi q si me desis sos gay :),None,None
19330,005,Disaster Girl,era de voka no me quedo  otro remedio,None,None
19348,007,Futurama Fry,NO SE SI ESTAS EN CLASES O EN ESTUDIO DE FOTOS,None,None
19352,004,Bad Luck Brian,Hace planes para salir y sale con sus otras amigas,None,None
19370,004,Bad Luck Brian,esa es una tablet pero es una tablet ?,None,None
19372,003,Ay Si,Ay si gran vaina ¿Y el tio? Que se joda,None,None
19378,004,Bad Luck Brian,ese es el papa del lehi pero es el papa del lehi,None,None
19379,004,Bad Luck Brian,le invitan a tomar unos teres no puede porque tiene que irse a rendir,None,None
19393,003,Ay Si,"ay si,ay si no pegas ya no tengo miedo",None,None
19396,010,Prepare Yourself,voz que embaraza,None,None
19400,013,Yao Wonka,jajaja mas tarde subo la imagen,None,None
19404,012,Willy Wonka,Quieto ahi edner carvajal eres un troll completo.,None,None
19407,001,Ancient Aliens,.. huacchos,None,None
19410,007,Futurama Fry,algo importante hay en esa imagen  y no es la chica,None,None
19416,004,Bad Luck Brian,SE ALUCINA PURA FIBRA EN EL GYM SIGUE IGUAL DE OBESO,None,None
