,meme_id,plantilla,texto_no_tilde,text_1,text_2
38382,012,Willy Wonka,asi que te veiais en patinete yendo a madrid que poca fe tienes en tuprimo,None,None
38387,009,No me digas,kimi kimi,None,None
38394,003,Ay Si,Oh yes oh yes now all speak in english,None,None
38395,012,Willy Wonka,asi que te vas a vender choclos?,None,None
38399,012,Willy Wonka,te iras a trabajar como puta a p.montt,None,None
38403,007,Futurama Fry,tusunami en valpo la bachelet se caga,None,None
38405,006,Filosoraptor,No se si no me gusta el futbol o tengo un problema politico con la fifa,None,None
38407,013,Yao Wonka,JOEL DEJA DE SER PISADO  O ESQUE NO TIENES LOS HUEVOS,None,None
38408,008,Matias Prats,Esto es lo nuevo de hoy ace es un hijo de puta,None,None
38409,003,Ay Si,"GHKSHJKSDFH NXFGDF,GD",None,None
38414,009,No me digas,que? no jodas!?,None,None
38419,004,Bad Luck Brian,Llega temprano y traer el pelo mojado,None,None
38420,004,Bad Luck Brian,Suerte ari seguro ganas facil,None,None
38422,003,Ay Si,"aY SI, AY SI YO IRE A LA PARRILLADA POST JORDAN",None,None
38423,004,Bad Luck Brian,le pide un beso a la novia terminan,None,None
38424,013,Yao Wonka,dEJENLA  PARECE QUE NADIES LA QUIERE EN CASA,None,None
38427,004,Bad Luck Brian,sACA VACACIONES PARA VER A ITALIA QUEDA ELIMINADO,None,None
38428,007,Futurama Fry,pequeno  ramiro,None,None
38429,007,Futurama Fry,BERNI DICE QUE NO NOS ABANDONA SERA??,None,None
38430,012,Willy Wonka,asi que tegusta el mambo que se siente bailar con musica aneja,None,None
38432,006,Filosoraptor,mony si tu y yo fueramos novios que pasaria,None,None
38433,003,Ay Si,AY SI! PONGO LA QUINTA Y ZAZ! NOS ABANDONA,None,None
38434,003,Ay Si,Hay si hay si Fui pasiva toda la noche,None,None
38436,001,Ancient Aliens,Solo hay algo mas real que lo que dice super query aliens,None,None
38438,004,Bad Luck Brian,Llega temprano... con el pelo mojado,None,None
38440,004,Bad Luck Brian,habla de jerma  el no tiene ...,None,None
38441,009,No me digas,Haaaaaj  no me digas,None,None
38444,011,Problems,xin xan esta triste....,None,None
38446,008,Matias Prats,en otras noticias parece q lui sale del closet,None,None
38448,007,Futurama Fry,NO SE SI ES PORQUE PULPEAS ERES MUCHO O ESQUE TE SIENTES SOLO,None,None
38453,002,Annoying Gamer Kid,la cara de mis amigos cuando estan jugando..,None,None
38454,004,Bad Luck Brian,es fan de cr7 cumple anos un dia despues de messi,None,None
38458,009,No me digas,no me digas  anda que si no tecreo,None,None
38462,008,Matias Prats,Muuuy Buenos y lluviosos  dias puebla,None,None
38468,011,Problems,facu me dijo no vamos a hacer nada yyyyy.. me monto,None,None
38470,012,Willy Wonka,Juegas al lol por diversion te grabas las tetas,None,None
38480,004,Bad Luck Brian,Guerra de imagenes  solo publica el mismo,None,None
38481,012,Willy Wonka,que se siente al jugar  al admirador secreto y q te descubra,None,None
38483,009,No me digas,HOLA PAITO COMO ESTAS? <3,None,None
38484,005,Disaster Girl,QuerIa quitarme mi abono del fardelej festival y se les complico...,None,None
38492,004,Bad Luck Brian,quiero irme de birrolillas con los rayoes cegadores,None,None
38493,009,No me digas,No digasssss Que malote!!!!!,None,None
38497,004,Bad Luck Brian,quiero irme de birrolillas con los rayos cegadores,None,None
38502,009,No me digas,no me digas no te creo,None,None
38505,004,Bad Luck Brian,LO INSULTAN SE RÍE,None,None
38510,004,Bad Luck Brian,llena la polla mundialista al azar esta ganando..!!,None,None
38515,012,Willy Wonka,bienvenido al  mundo del diseno,None,None
38516,003,Ay Si,hay si hay si  soy bien mula,None,None
38518,003,Ay Si,hay si hay si  tengo un pit y me siento bien verga,None,None
38525,010,Prepare Yourself,Brace yourself big data is comming,None,None
38531,011,Problems,"mierda, esa arena no la tenia que haber perdido",None,None
38537,001,Ancient Aliens,...  CHIMPY,None,None
38539,004,Bad Luck Brian,ES BRUTA PARA DEVELOPER TRABAJA DE DEVELOPER,None,None
38540,005,Disaster Girl,La venganza sera dulce.. rober,None,None
38542,003,Ay Si,"ay SI, PASAN VS HOLANDA Y YA SE CREEN MUY CHINGONES",None,None
38545,009,No me digas,que vivo muy lejos del cole y del coliseo,None,None
38548,004,Bad Luck Brian,"GASTA $10,000 PARA IR AL MUNDIAL VE UN PARTIDO DE COSTA RICA",None,None
38568,008,Matias Prats,HA CAIDO UNA BOMBA EN EL CEMENTERIO varios muertos resultaron heridos,None,None
38574,009,No me digas,ENSERIO?? NO TE CREO!!,None,None
38577,010,Prepare Yourself,brace yourselves  presentacion is comming,None,None
38582,003,Ay Si,ayyyyy bacano  puro flow bayunquero!!!,None,None
38587,010,Prepare Yourself,asI que eres hincha de colombia  que se siente que vas a perder con uruguay,None,None
38588,011,Problems,. mamasotaaa,None,None
38600,001,Ancient Aliens,te doy un like de este tamano,None,None
38615,008,Matias Prats,"INFORMAMOS QUE LA FALSEDAD A DOMINADO EL MUNDO CON EL 99, %  ASI ESTA EL MUNDO",None,None
38617,008,Matias Prats,Y A ESTA HORA EN NOTICIAS 8 DEJAMOS A ANAGINON CON SU REPORTES DE VAGINA JJJJJ,None,None
38618,011,Problems,yo ....... escribia mal su nombre....,None,None
38620,008,Matias Prats,"tras una discusion, matan a un hombre tras torturarle con una llave inglesa se podrIa decir que le apretaron bien las tuercas",None,None
38623,008,Matias Prats,En otras noticias el cantante bruno mars desaparecio al llegar a mexico muchos aseguran verlo visto comiendo tacos,None,None
38627,011,Problems,ahora que hacemos selene!'?,None,None
38631,003,Ay Si,perdon pero es la.mina del xicoo,None,None
38637,011,Problems,No se si invertir 22 pesos al dIa en una depilacion permanente o gastarmelo en un cafe americano,None,None
38638,001,Ancient Aliens,TU MAMA ES ALIEN,None,None
38642,011,Problems,queria entir celos  pero es que la mina es mas fea que la mona,None,None
38643,003,Ay Si,Yo no se traigo gripa,None,None
38650,011,Problems,MY HORSE AND MY DOG AREN'T BEST FRIENDS,None,None
38652,008,Matias Prats,recuerden: No le digan a suarez: Comeme la polla,None,None
38654,011,Problems,me hicieron regresarme  por una pinche torta!!!,None,None
38658,003,Ay Si,"AY SI, AY SI Ya me creo la muy muy  porque ya me puedo poner el bikini en estas vacaciones",None,None
38663,003,Ay Si,aysi tenga fe,None,None
38671,006,Filosoraptor,esto es vistom.com  o que sera,None,None
38674,003,Ay Si,AY SI AY SI MI NOMBRE EMPIEZA CON O Y LE VOY AL REAL MADRID,None,None
38682,003,Ay Si,Ay Si..ay sI..! MandA la foTo del carro alquilado en florida Para Sacar en cara que estA eN U.s.a! Vrga!!,None,None
38686,003,Ay Si,CUIDADO CON EL CAXONDEO QUE SOLO QUEREMOS OFERTAS,None,None
38687,002,Annoying Gamer Kid,voy a trollear al team les dire que se junglear,None,None
38691,001,Ancient Aliens,GENTE QUE SOLO QUIERE OFERTAS SIN CACHONDEO EOLIENS,None,None
38695,004,Bad Luck Brian,tiene un programa en exa Le tiene miedo a Wuicho,None,None
38701,008,Matias Prats,colombia le a ganado a japon y sige uruguay,None,None
38703,003,Ay Si,HOJITAS YA NO TENEMOS MAS,None,None
38704,001,Ancient Aliens,David yo soy tu padre tengo la frente igual a ti :),None,None
38706,003,Ay Si,asi hoy en dia ya lo quieren conquistar a uno con flores  mientras que yo en mi situacion sentimental ya no creo en esas babosadas,None,None
38707,011,Problems,diego por  que eres gay,None,None
38708,002,Annoying Gamer Kid,yo soy pro wukong bronze ii,None,None
38722,003,Ay Si,Mirala mirala que buen chiste,None,None
38727,005,Disaster Girl,MAMA TE DIJE QUE LLEGARAS TEMPRANO SINO TE IBA LLAMAR PERO CON SEOALES DE HUMO,None,None
38728,008,Matias Prats,lES PRESENTO A JORVIS CABEZA DE TUNKER,None,None
38732,002,Annoying Gamer Kid,JUEGA  GRATIS,None,None
38733,008,Matias Prats,acaban de presenciar aun  pendejo llamado delmer  esto fueron las noticias de hoy,None,None
38744,013,Yao Wonka,jaja... jodete.,None,None
38745,008,Matias Prats,LES INFORMAMOS QUE HOY TURKEAN A LUIS FER,None,None
38752,012,Willy Wonka,morena que se siente sonar y ver que te decepcionas con tu honduras,None,None
38760,012,Willy Wonka,Asi que les quitaron el face.. Dime que se siente hablar por aqui,None,None
38767,008,Matias Prats,ATENCION colombia hay un gran profesor que se complace en ensenar  el es ramiro tobon,None,None
38770,005,Disaster Girl,ami vecino reggetonero le gusta daddy yankee y le di la gasolina y le queme su casa a fido ..,None,None
38771,011,Problems,Quisiera poder hacerte feliz lo malo es que me equivoco demaciado,None,None
38777,008,Matias Prats,Esten pendientes gopro,None,None
38778,004,Bad Luck Brian,ES EGRESADO DEL INEM NO LO DEJAN VENDER LOS BARQUILLOS PODEROSOS,None,None
38781,013,Yao Wonka,jajaja... ya la cagaste,None,None
38790,009,No me digas,woowww TAN CHULA!!!!,None,None
38811,008,Matias Prats,Percebe se casa con una persona El cura sera Bob esponja,None,None
38812,007,Futurama Fry,Si fifo es: primero entrar y primero en salir Entonces fifa es: si primero le entras primero te casas,None,None
38816,012,Willy Wonka,asI que vas al gym? que se siente saber que de todos los ejercicios que hagas ninguno es para hacer rostro,None,None
38819,007,Futurama Fry,hago memes ara publicar en facebook como jose roberto cisneros,None,None
38825,009,No me digas,mudanza por 400 dolares!!,None,None
38826,008,Matias Prats,"minsa asegura que en 1 semana disminuyo casos de infecciones , diarreas y bomitos en el distrito de ica pobladores aseguran que se debe al cierre de la combi burger .",None,None
38831,005,Disaster Girl,ponte a trabajar o lo solucionamos de otra manera?,None,None
38837,008,Matias Prats,y en otras noticias... mueren hoy 25 de junio en Justo sierra equipo de natacion en el 1000 de patada,None,None
38841,011,Problems,pero mama  todos misamigos van,None,None
38846,001,Ancient Aliens,Tengo los hUEVOS asI .,None,None
38849,001,Ancient Aliens,e que si me entendieras seria mejor nuestra conversacion,None,None
38857,010,Prepare Yourself,prepare yourself estados de la laura sobre messi are comming,None,None
38861,001,Ancient Aliens,Si supieran que el verdadero super soldado es phelps y no el capitan america,None,None
38864,009,No me digas,No me digas weeee.... o sea que ya hablas ingles???,None,None
38865,009,No me digas,SUSPENSO POR GILIPOLLAS Y SUBNORMAL,None,None
38873,001,Ancient Aliens,Aceptacion padrino Aceptacion,None,None
38883,001,Ancient Aliens,drugs and aliens,None,None
38888,008,Matias Prats,ultima noticia se acerca el carrete del 4° d,None,None
38889,011,Problems,me dijo bamos al cine me la dejo caer empinacates,None,None
38891,009,No me digas,serio no le creo nina irene...!!!!!,None,None
38892,006,Filosoraptor,KIEN TE metio EN la PLATICA HP OREJA DE uanacaste,None,None
38897,008,Matias Prats,feliz cumpleanos Roy Monago,None,None
38900,001,Ancient Aliens,exactamente... yo tambien perdi el movil,None,None
38901,006,Filosoraptor,si cristiano ronaldo es el mejor del mundo? entonces porque messi es quien hace los goles y comerciales,None,None
38904,012,Willy Wonka,asi que tu no trapeas? solo cuando llega la gordita,None,None
38915,007,Futurama Fry,EL NEGRO QLO ES ENTERO HOMO,None,None
38916,009,No me digas,! Apoco es ella?,None,None
38926,004,Bad Luck Brian,Le pagan100k pone mal en # de cuenta,None,None
38943,006,Filosoraptor,no es lo mismo que  se clave un negro que un negro te la clave,None,None
38963,009,No me digas,¿Porque Eres puto?!!,None,None
38982,009,No me digas,ya me tenes a verga con tu dragon city,None,None
38987,008,Matias Prats,y entre otras noticias una anorexica comio,None,None
39001,003,Ay Si,Ay si tengo maven con color. soy pro,None,None
39004,009,No me digas,gano argentina!!! no lo publiques!!!,None,None
39025,003,Ay Si,Ay muy verga el kmilo,None,None
39028,003,Ay Si,SIEMPRE TU. NUNK  NUNK T SALEN LAS IMAGINES AYYYYY SIIII,None,None
39031,003,Ay Si,Ay si Ay si porq lleva 5 goles  se cre el mejor del Mundo,None,None
39036,003,Ay Si,Ahora ya todos son  malos en san andres,None,None
39039,004,Bad Luck Brian,AndA buscando una Madrina Milita en el valle,None,None
39041,008,Matias Prats,Ultimas noticias la marla se murio,None,None
39051,013,Yao Wonka,SI COMO NO SALE GER EN UN PARTIDO DEL MUNDIAL?'? ESTA JUGANDO GERMANIA JAJAJA,None,None
39055,008,Matias Prats,a karin le gusta de frutilla,None,None
39057,010,Prepare Yourself,Brace yourself procrastination is comming,None,None
39058,005,Disaster Girl,dijo que todos eramos iguales ante la ley ya no,None,None
39060,003,Ay Si,Tengan cuidado senores estamos en presencia de un nino malo,None,None
39064,003,Ay Si,ay mama los de la luz!!,None,None
39072,003,Ay Si,AY SI AY SI LA MARLA ME VA A MORDER,None,None
39078,005,Disaster Girl,Yo no he quemado las plantas ha sido el fuego,None,None
39079,012,Willy Wonka,Ay benditooo!!! pues dale cara a tu dolor,None,None
39087,003,Ay Si,como ahora soy de ingenieria,None,None
39095,013,Yao Wonka,que yini tenga tigeraje  pol'tami,None,None
39097,003,Ay Si,"UY SI, UY SI NADIE SE VA SIN PAGAR",None,None
39106,012,Willy Wonka,TIGAY?? DIME KE SE SIENTE SER TAN PUOETAS!,None,None
39115,002,Annoying Gamer Kid,ya tengo mi coche de 300 pavos...sin sexo un mes por la discusion con ana... ...pero ha valido la pena!!!,None,None
39116,003,Ay Si,"MIENTRAS TANTO EN EL CP AY SI AY SI, AHORA RESULTA QUE SOLO SINDICALIZADOS",None,None
39118,008,Matias Prats,y en otras noticia a crocia se la cargo el payaso,None,None
39138,008,Matias Prats,que piensan que arroyo va de titular sera que ahora si se acomoda y patea,None,None
39144,011,Problems,Me dijo que nada mas ibamos a coger .....y me metio tambien mis putazoS,None,None
39145,012,Willy Wonka,A SI QUE TE GUSTA SALIR DIME QUE SE SIENTE QUE TE TRATEN COMO GOLFA,None,None
39148,004,Bad Luck Brian,Se marea en las curvas vive en alcala del jucar,None,None
39151,005,Disaster Girl,a mi companeros no les gustaba el bananero no les gustaba,None,None
39152,011,Problems,Me extranaron? ... anybody?,None,None
39163,011,Problems,Willipooh que profundidad !,None,None
39164,007,Futurama Fry,"si las solteras tienen la ""v"" de vengadoras los hombres tienen la ""p"" de perros",None,None
39166,003,Ay Si,ok senorita lo mio es mio¡¡,None,None
39174,004,Bad Luck Brian,estoy muy alegre qqqqq,None,None
39175,004,Bad Luck Brian,situacion sentimental  pensando en mandar a cantar a xiiomy en los busetas,None,None
39202,012,Willy Wonka,Asi que En el pub la calle hay karaokes Y de mujeres? mmm interesante,None,None
39209,007,Futurama Fry,te tengo en lamira like sino quieres que te mire,None,None
39211,004,Bad Luck Brian,Limpia el auto  Se pone a llover,None,None
39216,007,Futurama Fry,PUTA Q chistoso ESPERA AHORA ME RIO IMMMMMBECILLL!!!,None,None
39222,004,Bad Luck Brian,TIENE UN TWISTER NO TIENE HERMANOS NI AMIGOS,None,None
39232,012,Willy Wonka,asi que vas en el e que se siente ser un desastroso,None,None
39235,004,Bad Luck Brian,LO INVITAN A ACTUAR EN UNA PELICULA MUERE PRIMERO,None,None
39237,012,Willy Wonka,¿que? ¿todavIa sin notas? un dIa de estos me las saco de la chistera ...,None,None
39239,003,Ay Si,"Huy si, huy si clasificamos a octavos Y ahora nos toca con argentina",None,None
39243,002,Annoying Gamer Kid,le ire a sacar fotos  a willy,None,None
39245,004,Bad Luck Brian,SE PEGA Y SE ROMPE LA CARA Y ES EL UNICO MOMENTO EN QUE LE TOMAN ATENCION,None,None
39250,012,Willy Wonka,roger asi q eres hincha de ronaldo q se siente estar al borde de la eliminacion,None,None
39256,008,Matias Prats,ultima noticia bomba cae en cementerio varios muertos salen heridos,None,None
39258,001,Ancient Aliens,AEGIS AEGIS,None,None
39260,013,Yao Wonka,Jajajajaja.... Le dije Cepillin,None,None
39265,003,Ay Si,cuidado porque tienes alergias,None,None
39268,011,Problems,holynaight no viene,None,None
39284,004,Bad Luck Brian,compra un yogurt Esta vencido,None,None
39286,005,Disaster Girl,el hizo el mismo comentario ......hizo......,None,None
39290,004,Bad Luck Brian,SE VA A COMER UN ASADO LE MUESTRA LA LIBRETA UNIVERSITARIA AL PADRE,None,None
39301,004,Bad Luck Brian,HACE 2 GOLES... NO CONVENCE A SU ABUELO,None,None
39314,009,No me digas,no tengo  cualto,None,None
39319,004,Bad Luck Brian,Tienen dos badges pierden uno,None,None
39324,003,Ay Si,ay si! ay si! me llamo cesar y soy puto!,None,None
39329,011,Problems,ay me dijo: donde vivi pirla pirla a dejarsh,None,None
39338,003,Ay Si,en los olivos no hay delincuencia todo es percepcion ahI si,None,None
39344,006,Filosoraptor,si dracula vive en transilvania porq anda por quinta gally??,None,None
39366,011,Problems,hay pero que grocera,None,None
39374,003,Ay Si,AY SI AY SI YA SE QUE ISAAC ES MEJOR QUE YO,None,None
39388,003,Ay Si,ay pues... y tu te sientes rikito cn tus imagenes!!,None,None
39389,002,Annoying Gamer Kid,me quiere ganar  con honduras,None,None
39393,003,Ay Si,ayy si muyyy linda,None,None
39395,011,Problems,porque tengo que extranarlo tanto,None,None
39397,009,No me digas,llevas rato ai conectada si aser nada nomedigas,None,None
39399,004,Bad Luck Brian,REPITE  RAPIDAMENTE LAS SIGLAS I.C.K.K.C.K,None,None
39410,005,Disaster Girl,con que no sabIa poner la chimenea. eh? win,None,None
