id ,plantilla,texto
 973979, Yao Ming 2," A LA MIERDA EL AMIGO POLLO... AHORA SOY EL CHICO ""X"" "
 973980, Personalizado, la verdad se esconde tras la mentira  la mentira se esconde tras la verdad 
 973981, Annoying Facebook Girl, tiene una relacÃ­on con su mejor amiga 
 973984, Por favor, Srta macarena me deja una galletita  de barquillo  
 973982, Overly Attached Girlfriend, Nunca en tu vida me llames si esa tipa esta en la conversacion o te corto el miembro y lo pongo en agua hirviendo. te AMo 
 973983, House, Salta en un pie y canta  el tema de icarly Y no finjas que no lo conoces 
 973985, Personalizado, apoyenlo  talento de nogales  dereck procseneta de las libretas nuevo demo en septiembre cominng sonn    
 973986, Por favor," que lindo granito Â¿lo puedo reventar?, no dolera "
 973987, Bad Luck Brian, trata de saltar la lava en un videjuego muere y nisiquiera lo intento 
 973988, Greg, tonces que? pal chorro? 
 973989, Willy Wonka, asi que tienes un apaeato del futuro dime que se siente tener un aparato que no sabes usar 
 973990, Annoying Gamer Kid, TE CAMPEA  SE CRE PRO Y TE BAILA 
 973991, Bad Luck Brian, Le dan administrador a booter se lo quitan a los 10 minutos por mal comportamiento 
 973993, Willy Wonka, ASI QUE ESTAN EN LA FAM â„¢â€ Los~teletubisâ€ â„¢ DIME QUE SE SIENTE ESTAR EN LA MEJOR FAM DEL LR 
 973992, Anxiety Cat, esta es tu cara cuando el ing de vias te dice entreguen la primera parte del proyecto la proxima semana  
 973994, Problems, le dije hola a melanie y me conto todo su fin de semana en don porfirio 
 973995, Bad Luck Brian, come piojos  y chupa pijas 
 973997, Keanu Reeves, y si eduardo es  el mejor cantante del mundo pero nuestas mentes inferiores no pueden comprender su capacidad vocal 
 973996, Overly Attached Girlfriend, Nunca en tu vida me llames si esa tipa estÃ¡ en la conversaciÃ³n o te corto el miembro y lo pongo en agua hirviendo. te AMo 
 973998, No me digas, Anatomia Dental: es mucha tarea por lo tanto no DORMIRÃN  No me Diga  
 973999, Personalizado, crea su propia empresa lo despiden 
 974000, Stoner Stanley, !!!!! donde  :3 
 974002, Personalizado," QUe interesante dale, cuentanos mas "
 974001, Yoda, si ser pro qieres dejar el wall debes 
 974003, Matias Prats, Y LAS NOTICIAS SON  FREDDY ES SUPER FAP FAP FAP 
 974004, Stoner Stanley, En caso de cristal  rompa la emergencia  
 974005, Por favor, te amo no lo puedo negar 
 974006, Stoner Stanley, !!!!! donde  ! 
 974007, Annoying Facebook Girl," Jefe, Julio me estÃ¡ acosando sexualmente! "
 974008, Personalizado, Viene a estudiar al df le cierran la escuela 
 974016, Chico Malo, por culpa de sebas me quitaron el administrador de hf 
 974009, Disaster Girl, mis vecinos oian one direction oooiiaan! 
 974011, Matias Prats, ULtima Noticia  El clan esta enojado a blazin porque tira imagenes estupidas al  coro 
 974010, Personalizado, usa por primera vez una skate  se queda invalido  
 974012, Bad Luck Brian, le muestra el cuaderno al profesor  se le cae el diente  
 974013, Willy Wonka, Asi que te crees pro en pb... como te fue en indonesia? 
 974014, Mr Bean," esta es tu cara cuando ""rodro"" te dice me mide 18.5 "
 974015, Problems, LE PUSO COMIC SANS  a la portada de la revista 
 974017, Willy Wonka, asi que el reggaeton y justin bieber te han lavado el cerebro dime que se siente que eres una mierda y que no escuchas musica buena 
 974023, Willy Wonka, y dime... que se siente ganar por reliquias? 
 974021, Ay Si, ay si ay si todos en mi fam son mas de lvl 10 ay si ay si 
 974019, Personalizado, Le compran un alcatel de segunda Â¡Se la roban! 
 974018, Disaster Girl, mis vecinas eran directioners eeeraann! 
 974022, Overly Attached Girlfriend, Tu chismiando con Dulce zavala?? Cuando  
 974020, Bad Luck Brian, ENTRA A LA PUBERTAD CONOCE A SEBASTIAN 
 974024, Por favor, porfavor mami comprame ese cd de thokio hotel 
 974025, Problems, matriculate con olivares dijeron no leeras mucho dijeron  
 974026, I Hate, el microfono me trollea! le disparo!! le pego!! pero no hace caso! 
 974027, Koala, que ya empezamos bimestrales? 
 974028, Bad Luck Brian, la hacen reir en la cafe se atraganta con un taco 
 974029, Chico Malo, por culpa de sebas me quitaron el administrador de hf 
 974030, Personalizado, HAS PIEQUES DECIAN! NO TE COJERA LA OLICIA DECIAN! 
 974031, Bad Luck Brian, toma rgx1 
 974032, Forever Alone, ayer regrese de la sierra  y me alegre porque nadie me esperaba  
 974033, Annoying Facebook Girl, auxiliooo auxilioo! 
 974035, Stoner Stanley, que le pasa a lupita ! zorro no te lo yebes 
 974037, Stoner Stanley, bitsi bitsi araÃ±a fumaba marihuana vino barnie se la llevo 
 974034, Willy Wonka, Â¿eres maestro universitario? Â¿quÃ© se siente que tus alumnos ganen mÃ¡s dinero que tÃº? 
 974036, Futurama Fry, AHORCADO #7 D _ _ _ O 
 974038, Yoda, All you need is love Love is all you need 
 974040, Ay Si, Ay si ahora a la etel se le dio por los mandalas 
 974039, Personalizado, pasa meme 
 974041, Filosoraptor, si administrador quieres ser enviar un imbox a la pagina debes 
 974044, Personalizado, HAS PIQUES DECIAN! NO TE COJERA LA POLICIA DECIAN! 
 974042, Bebe furioso, Por que mierdas??? se inventaron tantas matematicas . 
 974043, Disaster Girl, mi vecina postio OTRO SERVIDOR pero ya no lo hara mas 
 974045, Willy Wonka, ASIES Q QUIERES IR AL BOLICHE  DIME Q SE SIENTE IR DE COLAADO 
 974046, Por favor, maÃ±ana  a las 8?  
 974047, Whyyy, DAME UN LORD MIX  PORFAVOR 
 974048, Por favor, que irÃ³nico es: llorar por alguien que un dia te hizo feliz 
 974049, Willy Wonka,  asi que dormiste bien  dime que se siete haber perdido la clase de fiqui   
 974050, Willy Wonka, asi que estas en la fam â„¢â€ los~teletubisâ€ â„¢ dime que se siente estar en la mejor fam del lr 
 974051, Bebe furioso, que me comprastes una camisa de justin bieber maldita te voy a matar 
 974052, Homer, usted podra tener todo el dinero del mundo pero nunca podra comprar un disaurio 
 974053, Willy Wonka, ASÃ QUE TE INSCRIBISTE EN UN GIMNASIO MUY CHINGON DIME QUE SE SIENTE NO TENER NI PARA UN BOTE DE PROTEÃNA? 
 974054, Bebe Exitoso, bien wn  me pidieron polololeo 
 974056, I Hate, todo el dia en el rc CUANDO DERREPENTE S QUIEN MIERDA LO ACEPTO EN EL CLAN? 
 974055, Bad Luck Brian, VA A TIRAR NO SE LE PARA 
 974057, Por favor, mami Mayra Â¿dejame estar mas tiempo en la compu? 
 974058, Disaster Girl, thalia tirate un pedo decian no pasara nada decian 
 974059, Problems, me dijo que estaba en sucasa mirando noticias.. se fue a putear con todo el mundo.. 
 974060, Willy Wonka, conque eres chaka eh y dime... que se siente ser de las personas  mas odiadas 
 974061, Ay Si, ay si si  RODO ESTA DESPIERTO AORITA  
 974062, Bad Luck Brian, LO DEJAN IR AL CHALLENGER BAR LE AVIENTAN UNA GRANADA Y LO RAGAGUEAN  
 974065, Forever Alone, pero profe ... yo no tengo grupo 
 974063, Annoying Facebook Girl, soy mainor  me gusta q me den por el culo 
 974064, Overly Attached Girlfriend, Tu pJ estaba lvl 1 asi que me dio penita y lo borre Ahora podemos crear otro con mi nombre =) 
 974066, Willy Wonka," a si que eres del grupo 167, dime que se siente ir en el mejor grupo "
 974067, Willy Wonka, asi q crees estar listo para jugar pb? dime cuantos campeonatos haz ganado? 
 974068, Bad Luck Brian, primer dÃ­a de trabajo se desmaya  la i 
 974069, Stoner Stanley, te voy a enseÃ±ar qe debes bailar como baila el sapito dando brinquitos y por aya en newyork personalice mis gucci con mi paladar fino 
 974071, Bad Luck Brian, es invitado de honor en un quinceaÃ±os SEXY CHAMBELAN 
 974070, Yao Wonka, asi que eres directioner dime que se siente saber que son gays 
 974072, Bebe furioso, eres un reggaetonero ven para matarte 
 974073, Troll, me quiieres siii o no 
 974074, Personalizado, so you don't wanna play with your kids today? i do 
 974075, Troll, me quiieres siii o no 
 974076, Yao Wonka, haha haha 
 974077, Bad Luck Brian, Compra un huevo con todo sus ahorros  le sale malo 
 974078, Yao Wonka, haha haha 
 974079, Por favor, por favor ruben asarel te ama <3  
 974080, Por favor, m1gro1 me haces administrador ? 
 974081, Sheldon Cooper, Cuidado los de primera fila Â¡volaran pedazos de imbecil! 
 974082, Ancient Aliens, no me JUZGUES  solo dale like 
 974083, Futurama Fry, AHORCADO #8 a _ _ _ _ r 
 974084, Y U No, por que coÃ±o!! toda via no sale el videoclip de palabra mudas!! 
 974085, Bad Luck Brian, se cae 2 metros en su moto yamaha vende su moto por que le da frio 
 974086, Willy Wonka, eres empleado? dime quÃ© se siente no haber escuchado la propuesta prolife? 
 974087, Stoner Stanley, Me la pela el camionero me queria cobrar 6 pesos yo le pague 7 pesos 
 974088, Personalizado, Le compran un alcatel de segunda Â¡Se lo roban! 
 974089, Willy Wonka, Ahora que nacio bauti... dime que se siente ser tia y madrina?? 
 974090, Yoda, tu tienes muchos  regalar debes 
 974091, Personalizado, el calvario  desde el otro cerro 
 974092, Por favor, mary me llegaron rumores que hacemos bonita pareja ? 
 974093, Personalizado, Ahhh okaaaaaaaaaayyyy 
 974094, Ay Si," AY SI AY SI,ME LA PASO CRITICANDO A PEÃ‘A NIETO Y SU CAMPAÃ‘A Y NO DEJO DE VER TELENOVELAS DE TELEVISA "
 974095, Stoner Stanley, yo tengo super poderes peleo con la gente buena y salvo a la gente mala 
 974098, Bad Luck Brian, primer dÃ­a de trabajo se desmaya  la despiden  
 974096, Bad Luck Brian, QUIERE SER RAPERO ESCUCHA CLAN URBANO 
 974097, Mr Bean, calculo integral con wilson velasque 489  
 974099, Forever Alone, si alguien quiere platicar conmigo dejeme un Inbox en mi firma   
 974100, Pulp Fiction, mirame a los ojos y dime que sabes hacer estas imagenes 
 974101, Mr Bean, anibal (perro) mi gemelo 
 974102, Chuck Norris, TODOS LOS QUE ESTEN EN LA FAM â„¢â€ LOS~TELETUBISâ€ â„¢  ESTAN PROTEGIDOS POR MI 
 974103, Bad Luck Brian, pide un cosplay para la convencion le dan uno de mujer 
 974110, Problems, ve a la ucc decian  sera un parche decian 
 974104, Willy Wonka, asi que te sientes bien mexicanito  dime que siente no saberte el himno completo? 
 974107, Willy Wonka, A si que vas en voca 3 dime que se siente ser tan chingÃ³n 
 974108, Whyyy," Â¿Y la Cheyenne, ApÃ¡?  LA EMPEÃ‘Ã‰ PA' COMPRAR HUEVOS HIJO "
 974109, Ay Si, ayy si   ayy si! Gratis hasta una puÃ±alada! 
 974106, Whyyy, yo teamo entedenloo 
 974105, Fuck Yea, eSTUDIANTE DE DERECHO PUEDE HABLAR DE UN TEMA QUE NI EL CONOCE 
 974111, Personalizado, jjbj knl 
 974112, Whyyy, el face no me deja estudiar jj 
 974113, Stoner Stanley, CAJA Y REDOBLANTE ES LO MISMO ES COMO DECIR CARRO
 974114, Futurama Fry, ahorcado #9 b _ _ _ _ _ _ _ s 
 974116, Bad Luck Brian, ESTA JUGANDO MARIO BROS Y SE COME UN HONGO VENENOSO MUERE EN EL MUNDO REAL 
 974115, Willy Wonka, va al colegio ........................ 
 974119, Personalizado, Intercambio estudiantil reacciÃ³n alemana 
 974117, Yao Ming 2, uisi uisi maÃ±ana hay paro en uacm ahora que si quiero estudiar 
 974118, Por favor," amiguitos cada vez que veo sus notificaciones, los recuerdo con cariÃ±o.  Seguir frecuentando amistades de muchos aÃ±os, y saber que seguimos siendo buenas amigas NO TIENE PRECIO. los quiero mucho. su amig@ rosita fresit@ "
 974121, Bad Luck Brian, primer dÃ­a de trabajo se desmaya  la incapacitan  
 974120, Stoner Stanley, le dicen :we hace un chingo de frio el responde no hace frio hace sueÃ±o 
 974122, Stoner Stanley, donde! !!!!!!!!!!!!!!!!! 
 974123, Yao Ming 2, que maÃ±ana viene luis miguel? me vale puritita verga! 
 974124, Ay Si," Ay si ay si, molesto a rubi por ahogarse con un taco yo pasee todo el taco por la mesa "
 974125, Personalizado, Viene un Ã±ero a atracarlo Â¡Â¡Â¡Â¡lo saluda !!!! 
 974127, Stoner Stanley, donde! !!!!!!!!!!!!!!!!! 
 974126, Koala, tu cara cuando te enteras  que la integradora era para hoy 
 974128, Okay Guy, voy A RENOVAR EL LIBRO PARA EL PARCIAL ESTÃ RESERVADO 
 974129, Yao Ming 2, Ver porno a la mierda yo quiero ser profesional 
 974130, Personalizado, Viene un Ã±ero a atracarlo Â¡Â¡Â¡Â¡ lo saluda !!!! 
 974131, Personalizado, que es metallica ? me encanta la del mistiko 
 974132, Personalizado, que es metallica ? me encanta la del mistiko 
 974133, Bad Luck Brian, la polola quiere ver porno con el se pasea toda la familia y no pueden en toda la noche 
 974134, Mr Bean, NO SEAS ASI CONMIGO 
 974135, Prepare Yourself, Prepare yourself Protections exam is coming 
 974136, Forever Alone, SERA QUE LOS DEL GUARO PA'LA 14 SE REUNEN POR SER 4EVER ALONE?  
 974137, Stoner Stanley,  b esPA b chavon  cuando digo 
 974138, Personalizado, la verdad se esconde tras la mentira la mentira se esconde tras la verdad 
 974140, Ay Si," Ay si ay si, molesto a rubi por ahogarse con un taco yo paseÃ© todo el taco por la mesa "
 974139, Por favor, por en nombre de quien te gusta y dale like! 
 974141, Ay Si, ay si ay si haora  resulta  q  los fresas ya traen lonches de huevo  
 974142, Por favor, amor  vienesh a mi casha?  
 974143, Rage FU, me levantan para la escuela  nooooooo 
 974144, Mr Bean, FISICA II CON JHON DE LA HOZ 493 
 974145, Por favor, lAURITA up' la amo amiga mejor #1 
 974146, Personalizado, Visto e ignorado el 14 de agosto 
 974147, Me Gusta, se busca admin. 
 974148, Por favor, amor  vienesh a mi casha?  
 974149, Por favor, amor  vienesh a mi casha?  
 974150, Willy Wonka, dime como se siente que la jeva no te conteste y abajo diga visto 
 974151, Yao Ming 2, Algun dia van a ganar las chivas lo se va a ganar el dia de su puta madre 
 974152, First World Problems, LOS QUE HABLAN MAL DE MI AUSENCIA ES PORQUE RESPETAN MI PRESENCIA 
 974153, Bad Luck Brian, se compra un tampon no le entra 
 974154, Problems, Y ME DIJO QUE  SE CASABA POR AMOR PERO QUERIA PURO HUSTLE 
 974155, Y U No, porque los aficionados de pumas tienen la cabeza llena de mierda 
 974156, Bad Luck Brian, se toma 4 piscolas la cosa no le funciona 
 974157, I Hate, TU CARA CUANDO TIRAS UN VASO CON COCA
 974158, Yao Ming 2, me gusta tener clase en el auditorio de la e  para hecharme una siestesita 
 974159, Bad Luck Brian, quiere retirar materias en creditos tiene el turno 1000 
 974160, Bad Luck Brian, esta parado sin hacer nada lo pica una abeja 
 974161, Ay Si, ay si ay si se me acabaron las ideas ay si ay si jajjaja 
 974162, Stoner Stanley, solo tengo un amor y se llama yoselin 
 974163, Friki," Â¿quÃ© hago si no puedo abrir un paquete? el ing kamilo lo dijo ""sudo"" "
 974164, No me digas, eso keria  escuchar 
 974165, Ay Si, Ay si le di like a To Much Space y ya tengo mi ticket de la fiesta del aÃ±o 
 974166, Ay Si, aY SI AY SI NO VA A HABER PACEÃ‘A ICE EN LA FIESTA 
 974167, Personalizado, fuma marihuana se vuelve inmortal  
 974168, Ay Si, hay si hay si mi yamaha es una vergoneria uyyy y eso que no has jalado la mia 
 974169, Personalizado, tu tienes una linda yo fea tengo tres... 
 974170, Willy Wonka, Â¿AsÃ­ que estudias artes? dime Que se siente que te digan hippie'' 
 974171, Personalizado, ala mierda la                                             escuela yo quiero ser spiderman 
 974172, Boromir, Simplemente Â¡no! Puedes no reirte de catwang 
 974173, Troll," te reto a taparte la nariz y decir ""mmmmm"" "
 974174, Willy Wonka, AsÃ­ que tienes una chikis y una cachetosa? Dime que se siente ser el hombre mÃ¡s amado del mundo? 
 974175, Yao Ming 2, Algun dia van a ganar las chivas lo se van a ganar el dia de su puta madre 
 974176, No me digas, Â¿esto es un meme? No me digas 
 974177, Personalizado, vIENE UN Ã‘ERO A ATRACARLO Â¡Â¡Â¡LO SALUDA!!!    ... 
 974178, Willy Wonka, AsÃ­ que tienes una chikis y una cachetosa? Dime que se siente ser el hombre mÃ¡s amado del mundo? 
 974179, Por favor, porfabor  asme caso lizbeth 
 974180, Bad Luck Brian, Nunca Tiene dInero para las cervezas Y cuando trae se la dan en $125 
 974181, Pulp Fiction, hideki: colabora microfono por amor y paz  
 974182, Okay Guy, perdon estoy aburrido 
 974183, Matias Prats, Buscan sospechoso Shizzl
 974184, Willy Wonka, AsÃ­ que tienes una chikis y una cachetosa? Dime que se siente ser el hombre mÃ¡s amado del mundo? 
 974185, Personalizado, PON MUSICA EN EL ANIVERSARIO HITMANS DECIAN  BAILARAN MUCHO DECIAN  
 974186, Personalizado, al estadio dijeron sera divertido dijeron 
 974187, Personalizado, muchachin 1810
 974188, Willy Wonka, 2009? que se siente salir de la mejor promo? 
 974189, Joseph Ducreux,  le desplaza el embutido 
 974190, Ay Si, me la paso  tomando en la rockola 
 974191, Yao Ming 2, TU CARA CUANDO TIRAS UN VASO CON AGUA 
 974192, I Hate, pero nooooooooooo ropas 
 974193, Personalizado, Prestame plata nos decia... algun dia te pagare nos decia... 
 974194, Stoner Stanley, JHON DE LA HOZ ES EL MEJOR EN ESTADISTICA POR QUE SABE MUCHO DE RESIDUOS SOLIOS 
 974195, Chico Malo, REGRESAR A LA UNI Y TENER UN HORARIO CULERO ESO NO ES DE DIOS 
 974196, Willy Wonka, Asi que dices que tienes sexo todos los dias cuentame que se siente estar todo el dia con manuela 
 974197, Problems, me prometÃ­o sexo toda la noche la tenÃ­a blandita. 
 974198, Bad Luck Brian," hardynike carga 60.000 cash compra balitas 3 dias y m1gro1 le hackea 59,700 cash  "
 974199, Personalizado, se amigo de isai y sergio decian pasaras un buen rato con ellos decian 
 974200, Bebe Exitoso, KIERO  ARMAS 
 974201, Personalizado, fer esta noche no voy a dormir 
 974202, Personalizado, como presidente prometo que marcelo no sera un segundo zamudio 
 974203, Bad Luck Brian, no tiene para el boleto... le ofrece un chanchito al chofer y no lo lleva 
 974204, Rage FU, me levantan para ir ala escuela noooooooooo 
 974205, Disaster Girl, aqui vivia karen pero ya no 
 974208, Futurama Fry, AHORCADO #10 f _ _ _ _ _ _ o 
 974209, Jealous Girl, QUIEN ES ESE KLEIVER QUE TE ROSA EL HUEVO POR LA JETA 
